,participant,participant_code,card_no,correct_card,correct_persevering,seq_no,rule,card_shape,card_number,card_colour,reaction_time_ms,status,card_selected,error,perseverance_error,not_perseverance_error
19054,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,60,3,3,2,shape,triangle,3,yellow,1505,1,3,0,0,0
19055,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,8,2,2,3,shape,circle,2,yellow,1203,1,2,0,0,0
19056,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,30,4,4,4,shape,cross,4,green,1876,1,4,0,0,0
19057,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,52,1,1,5,shape,triangle,1,yellow,1545,1,1,0,0,0
19058,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,5,2,2,6,shape,circle,2,blue,934,1,2,0,0,0
19059,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,30,4,4,7,shape,cross,4,green,2506,1,4,0,0,0
19060,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,31,4,3,1,color,cross,4,red,2378,1,4,0,0,0
19061,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,5,2,1,2,color,circle,2,blue,970,1,2,0,0,0
19062,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,23,2,3,3,color,cross,2,red,1860,1,2,0,0,0
19063,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,18,1,3,4,color,cross,1,green,1425,1,1,0,0,0
19064,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,20,1,3,5,color,cross,1,yellow,1496,1,1,0,0,0
19065,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,43,3,1,1,shape,star,3,red,2233,1,3,0,0,0
19066,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,39,2,1,2,shape,star,2,red,1346,1,2,0,0,0
19067,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,14,4,2,3,shape,circle,4,green,1819,1,4,0,0,0
19068,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,49,1,3,4,shape,triangle,1,blue,1423,1,1,0,0,0
19069,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,31,4,1,5,shape,cross,4,red,1974,1,4,0,0,0
19070,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,43,4,4,1,number,star,3,red,2711,2,3,1,0,1
19071,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,49,2,2,2,number,triangle,1,blue,1196,2,3,1,0,1
19072,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,59,2,2,3,number,triangle,3,red,2626,2,3,1,0,1
19073,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,31,3,3,4,number,cross,4,red,1071,1,3,0,0,0
19074,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,14,1,1,5,number,circle,4,green,1842,1,1,0,0,0
19075,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,12,1,1,6,number,circle,3,yellow,1250,1,1,0,0,0
19076,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,31,3,3,7,number,cross,4,red,1475,1,3,0,0,0
19077,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,24,2,2,1,shape,cross,2,yellow,2514,2,3,1,0,1
19078,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,13,4,4,2,shape,circle,4,blue,1492,2,1,1,0,1
19079,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,49,1,1,3,shape,triangle,1,blue,1214,2,3,1,0,1
19080,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,10,3,3,4,shape,circle,3,green,1449,1,3,0,0,0
19081,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,59,3,3,5,shape,triangle,3,red,3924,1,3,0,0,0
19082,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,18,1,1,6,shape,cross,1,green,2490,1,1,0,0,0
19083,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,34,1,4,1,color,star,1,green,2705,1,1,0,0,0
19084,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,39,2,4,2,color,star,2,red,3055,1,2,0,0,0
19085,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,24,2,3,3,color,cross,2,yellow,1991,1,2,0,0,0
19086,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,13,4,1,4,color,circle,4,blue,1959,2,1,1,1,0
19087,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,39,2,4,5,color,star,2,red,1541,2,1,1,0,1
19088,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,42,3,2,1,shape,star,3,green,1511,2,4,1,0,1
19089,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,20,1,4,2,shape,cross,1,yellow,2134,2,3,1,0,1
19090,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,12,3,4,3,shape,circle,3,yellow,1953,2,4,1,1,0
19091,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,34,1,2,4,shape,star,1,green,3065,1,1,0,0,0
19092,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,39,2,1,5,shape,star,2,red,1071,1,2,0,0,0
19093,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,5,2,3,6,shape,circle,2,blue,845,1,2,0,0,0
19094,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,61,4,2,1,color,triangle,4,blue,1001,1,4,0,0,0
19095,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,61,4,2,2,color,triangle,4,blue,1288,1,4,0,0,0
19096,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,14,4,1,3,color,circle,4,green,1070,1,4,0,0,0
19097,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,14,4,1,4,color,circle,4,green,907,1,4,0,0,0
19098,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,23,2,3,5,color,cross,2,red,934,1,2,0,0,0
19099,216437.0,s.69c6db6a-1329-48fa-aae0-9d7102689f23.txt,20,1,3,6,color,cross,1,yellow,1011,1,1,0,0,0
19100,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,0,1,shape,triangle,1,yellow,7675,2,2,1,0,1
19101,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,3,0,2,shape,triangle,3,red,3245,2,2,1,0,1
19102,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,23,2,0,3,shape,cross,2,red,1521,2,1,1,0,1
19103,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,0,4,shape,triangle,1,yellow,10000,3,1,1,0,1
19104,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,0,5,shape,triangle,1,yellow,3007,2,2,1,0,1
19105,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,60,3,0,6,shape,triangle,3,yellow,3023,2,4,1,0,1
19106,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,61,4,0,7,shape,triangle,4,blue,1596,1,4,0,0,0
19107,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,10,3,0,8,shape,circle,3,green,1985,1,3,0,0,0
19108,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,24,2,0,9,shape,cross,2,yellow,2040,1,2,0,0,0
19109,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,3,0,10,shape,star,3,red,1771,1,3,0,0,0
19110,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,60,2,2,1,number,triangle,3,yellow,1374,2,3,1,0,1
19111,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,4,4,2,number,star,3,red,2577,2,1,1,0,1
19112,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,63,2,2,3,number,triangle,4,red,2702,1,2,0,0,0
19113,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,5,1,1,4,number,circle,2,blue,1763,1,1,0,0,0
19114,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,8,1,1,5,number,circle,2,yellow,1108,1,1,0,0,0
19115,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,63,2,2,6,number,triangle,4,red,2066,1,2,0,0,0
19116,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,60,2,2,7,number,triangle,3,yellow,1490,1,2,0,0,0
19117,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,12,1,1,8,number,circle,3,yellow,1902,1,1,0,0,0
19118,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,2,2,9,number,triangle,1,yellow,1232,1,2,0,0,0
19119,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,24,2,2,1,color,cross,2,yellow,1550,2,3,1,0,1
19120,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,3,3,2,color,triangle,3,red,2104,2,1,1,0,1
19121,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,60,3,3,3,color,triangle,3,yellow,2087,2,2,1,0,1
19122,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,20,1,1,4,color,cross,1,yellow,1342,2,4,1,0,1
19123,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,23,2,2,5,color,cross,2,red,1245,2,3,1,0,1
19124,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,61,4,4,6,color,triangle,4,blue,4006,1,4,0,0,0
19125,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,3,3,7,color,triangle,3,red,1584,1,3,0,0,0
19126,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,13,4,4,8,color,circle,4,blue,1416,1,4,0,0,0
19127,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,4,1,shape,triangle,1,yellow,1290,1,1,0,0,0
19128,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,12,3,4,2,shape,circle,3,yellow,1843,1,3,0,0,0
19129,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,18,1,2,3,shape,cross,1,green,1272,1,1,0,0,0
19130,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,33,1,3,4,shape,star,1,blue,843,1,1,0,0,0
19131,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,61,4,3,5,shape,triangle,4,blue,1341,1,4,0,0,0
19132,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,4,6,shape,triangle,1,yellow,1073,1,1,0,0,0
19133,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,37,2,3,7,shape,star,2,blue,1229,1,2,0,0,0
19134,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,3,1,8,shape,triangle,3,red,1279,1,3,0,0,0
19135,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,34,4,4,1,number,star,1,green,1177,2,1,1,0,1
19136,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,24,3,3,2,number,cross,2,yellow,2568,2,2,1,0,1
19137,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,4,4,3,number,star,3,red,1911,2,1,1,0,1
19138,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,49,2,2,4,number,triangle,1,blue,1246,2,1,1,0,1
19139,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,63,2,2,5,number,triangle,4,red,1333,2,1,1,0,1
19140,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,4,4,6,number,star,3,red,1694,2,3,1,0,1
19141,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,12,1,1,7,number,circle,3,yellow,1780,1,1,0,0,0
19142,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,18,1,1,1,color,cross,1,green,1668,2,3,1,0,1
19143,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,30,4,4,2,color,cross,4,green,4081,2,3,1,0,1
19144,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,63,4,4,3,color,triangle,4,red,1861,2,2,1,0,1
19145,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,33,1,1,4,color,star,1,blue,1597,2,3,1,0,1
19146,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,42,3,3,5,color,star,3,green,3427,1,3,0,0,0
19147,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,4,1,1,number,star,2,red,1207,2,2,1,0,1
19148,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,8,1,4,2,number,circle,2,yellow,2472,2,4,1,1,0
19149,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,14,1,2,3,number,circle,4,green,1827,1,1,0,0,0
19150,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,4,1,4,number,star,2,red,2096,1,4,0,0,0
19151,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,33,4,3,5,number,star,1,blue,2246,1,4,0,0,0
19152,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,8,1,4,6,number,circle,2,yellow,1597,1,1,0,0,0
19153,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,42,3,3,1,shape,star,3,green,1726,2,4,1,0,1
19154,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,60,3,3,2,shape,triangle,3,yellow,1460,1,3,0,0,0
19155,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,8,2,2,3,shape,circle,2,yellow,1224,1,2,0,0,0
19156,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,30,4,4,4,shape,cross,4,green,1765,1,4,0,0,0
19157,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,52,1,1,5,shape,triangle,1,yellow,1230,1,1,0,0,0
19158,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,5,2,2,6,shape,circle,2,blue,1064,1,2,0,0,0
19159,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,30,4,4,7,shape,cross,4,green,1680,1,4,0,0,0
19160,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,31,4,3,1,color,cross,4,red,804,1,4,0,0,0
19161,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,5,2,1,2,color,circle,2,blue,1168,1,2,0,0,0
19162,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,23,2,3,3,color,cross,2,red,966,1,2,0,0,0
19163,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,18,1,3,4,color,cross,1,green,957,1,1,0,0,0
19164,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,20,1,3,5,color,cross,1,yellow,836,1,1,0,0,0
19165,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,3,1,1,shape,star,3,red,1589,1,3,0,0,0
19166,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,2,1,2,shape,star,2,red,1139,1,2,0,0,0
19167,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,14,4,2,3,shape,circle,4,green,1824,1,4,0,0,0
19168,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,49,1,3,4,shape,triangle,1,blue,1185,1,1,0,0,0
19169,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,31,4,1,5,shape,cross,4,red,1486,1,4,0,0,0
19170,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,43,4,4,1,number,star,3,red,1275,2,3,1,0,1
19171,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,49,2,2,2,number,triangle,1,blue,3477,1,2,0,0,0
19172,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,2,2,3,number,triangle,3,red,2651,1,2,0,0,0
19173,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,31,3,3,4,number,cross,4,red,1988,1,3,0,0,0
19174,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,14,1,1,5,number,circle,4,green,1522,1,1,0,0,0
19175,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,12,1,1,6,number,circle,3,yellow,881,1,1,0,0,0
19176,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,31,3,3,7,number,cross,4,red,1459,1,3,0,0,0
19177,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,24,2,2,1,shape,cross,2,yellow,1077,2,3,1,0,1
19178,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,13,4,4,2,shape,circle,4,blue,1962,1,4,0,0,0
19179,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,49,1,1,3,shape,triangle,1,blue,1484,1,1,0,0,0
19180,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,10,3,3,4,shape,circle,3,green,1494,1,3,0,0,0
19181,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,59,3,3,5,shape,triangle,3,red,1062,1,3,0,0,0
19182,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,18,1,1,6,shape,cross,1,green,1403,1,1,0,0,0
19183,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,34,1,4,1,color,star,1,green,981,1,1,0,0,0
19184,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,2,4,2,color,star,2,red,1406,1,2,0,0,0
19185,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,24,2,3,3,color,cross,2,yellow,1298,1,2,0,0,0
19186,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,13,4,1,4,color,circle,4,blue,2188,1,4,0,0,0
19187,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,2,4,5,color,star,2,red,1286,1,2,0,0,0
19188,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,42,3,2,1,shape,star,3,green,1707,1,3,0,0,0
19189,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,20,1,4,2,shape,cross,1,yellow,1132,1,1,0,0,0
19190,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,12,3,4,3,shape,circle,3,yellow,1350,1,3,0,0,0
19191,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,34,1,2,4,shape,star,1,green,1419,1,1,0,0,0
19192,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,39,2,1,5,shape,star,2,red,1139,1,2,0,0,0
19193,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,5,2,3,6,shape,circle,2,blue,932,1,2,0,0,0
19194,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,61,4,2,1,color,triangle,4,blue,1599,1,4,0,0,0
19195,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,61,4,2,2,color,triangle,4,blue,829,1,4,0,0,0
19196,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,14,4,1,3,color,circle,4,green,768,1,4,0,0,0
19197,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,14,4,1,4,color,circle,4,green,970,1,4,0,0,0
19198,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,23,2,3,5,color,cross,2,red,2115,1,2,0,0,0
19199,445799.0,s.b6395b2f-27ab-47ee-9628-1f0b7821a028.txt,20,1,3,6,color,cross,1,yellow,1068,1,1,0,0,0
19200,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,1,0,1,shape,triangle,1,yellow,1560,1,1,0,0,0
19201,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,59,3,0,2,shape,triangle,3,red,1132,1,3,0,0,0
19202,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,23,2,0,3,shape,cross,2,red,1514,1,2,0,0,0
19203,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,1,0,4,shape,triangle,1,yellow,953,1,1,0,0,0
19204,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,1,0,5,shape,triangle,1,yellow,727,1,1,0,0,0
19205,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,60,3,0,6,shape,triangle,3,yellow,998,1,3,0,0,0
19206,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,61,4,0,7,shape,triangle,4,blue,952,1,4,0,0,0
19207,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,10,3,0,8,shape,circle,3,green,1154,1,3,0,0,0
19208,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,24,2,0,9,shape,cross,2,yellow,789,1,2,0,0,0
19209,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,43,3,0,10,shape,star,3,red,827,1,3,0,0,0
19210,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,60,2,2,1,number,triangle,3,yellow,988,2,3,1,0,1
19211,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,43,4,4,2,number,star,3,red,1097,2,1,1,0,1
19212,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,63,2,2,3,number,triangle,4,red,2208,1,2,0,0,0
19213,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,5,1,1,4,number,circle,2,blue,1027,1,1,0,0,0
19214,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,8,1,1,5,number,circle,2,yellow,944,1,1,0,0,0
19215,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,63,2,2,6,number,triangle,4,red,1393,1,2,0,0,0
19216,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,60,2,2,7,number,triangle,3,yellow,836,1,2,0,0,0
19217,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,12,1,1,8,number,circle,3,yellow,1197,1,1,0,0,0
19218,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,2,2,9,number,triangle,1,yellow,1238,1,2,0,0,0
19219,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,24,2,2,1,color,cross,2,yellow,905,2,3,1,0,1
19220,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,59,3,3,2,color,triangle,3,red,973,1,3,0,0,0
19221,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,60,3,3,3,color,triangle,3,yellow,860,1,3,0,0,0
19222,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,20,1,1,4,color,cross,1,yellow,1110,1,1,0,0,0
19223,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,23,2,2,5,color,cross,2,red,761,1,2,0,0,0
19224,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,61,4,4,6,color,triangle,4,blue,1115,1,4,0,0,0
19225,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,59,3,3,7,color,triangle,3,red,738,1,3,0,0,0
19226,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,13,4,4,8,color,circle,4,blue,815,1,4,0,0,0
19227,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,1,4,1,shape,triangle,1,yellow,753,1,1,0,0,0
19228,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,12,3,4,2,shape,circle,3,yellow,877,1,3,0,0,0
19229,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,18,1,2,3,shape,cross,1,green,813,1,1,0,0,0
19230,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,33,1,3,4,shape,star,1,blue,647,1,1,0,0,0
19231,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,61,4,3,5,shape,triangle,4,blue,767,1,4,0,0,0
19232,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,52,1,4,6,shape,triangle,1,yellow,732,1,1,0,0,0
19233,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,37,2,3,7,shape,star,2,blue,652,1,2,0,0,0
19234,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,59,3,1,8,shape,triangle,3,red,752,1,3,0,0,0
19235,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,34,4,4,1,number,star,1,green,738,2,1,1,0,1
19236,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,24,3,3,2,number,cross,2,yellow,1107,1,3,0,0,0
19237,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,43,4,4,3,number,star,3,red,1302,1,4,0,0,0
19238,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,49,2,2,4,number,triangle,1,blue,835,1,2,0,0,0
19239,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,63,2,2,5,number,triangle,4,red,1385,1,2,0,0,0
19240,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,43,4,4,6,number,star,3,red,1470,1,4,0,0,0
19241,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,12,1,1,7,number,circle,3,yellow,1019,1,1,0,0,0
19242,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,18,1,1,1,color,cross,1,green,1293,2,3,1,0,1
19243,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,30,4,4,2,color,cross,4,green,2078,2,3,1,0,1
19244,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,63,4,4,3,color,triangle,4,red,1096,1,4,0,0,0
19245,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,33,1,1,4,color,star,1,blue,1358,1,1,0,0,0
19246,359845.0,s.c13a883f-4090-4e9f-9bc3-c43f8f9b5a1a.txt,42,3,3,5,color,star,3,green,839,1,3,0,0,0
